name,C_SRR370,C_SRR371,C_SRR372,C_SRR373,C_SRR374,C_SRR377,C_SRR378,C_SRR380,C_SRR381,C_SRR382,PD_SRR316,PD_SRR317,PD_SRR318,PD_SRR319,PD_SRR320,PD_SRR325,PD_SRR329,PD_SRR333,PD_SRR334,PD_SRR335
Sphingobium baderi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1e-05,0.0,0.0,0.0
Sphingobium cloacae,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sphingobium phenoxybenzoativorans,0.0,0.0,0.0,0.0,0.0,1e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sphingobium sp. Cam5-1,0.0,0.0,1e-05,0.0,0.0,1e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sphingobium sp. EP60837,0.0,0.0,0.0,0.0,1e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sphingomonas radiodurans,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sphingomonas sanxanigenens,0.0,0.0,1e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sphingomonas sediminicola,0.0,0.0,0.0,0.0,1e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sphingomonas sp. FARSPH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1e-05,0.0,0.0
Sphingomonas sp. NY01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sphingomonas sp. PAMC26645,0.0,0.0,0.0,0.0,0.0,1e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sphingomonas sp. S2-65,0.0,1e-05,0.0,0.0,0.0,0.0,1e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sphingomonas sp. So64.6b,0.0,0.0,0.0,0.0,0.0,0.0,1e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sphingomonas suaedae,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sphingomonas taxi,0.0,0.0,1e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sphingopyxis granuli,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sphingopyxis macrogoltabida,0.0,0.0,0.0,0.0,0.0,1e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sphingopyxis sp. GC21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sphingosinithalassobacter sp. CS137,0.0,0.0,0.0,0.0,0.0,1e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Spiroplasma chinense,1e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Spirosoma sp. KUDC1026,0.0,0.0,0.0,1e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Spirosoma sp. SC4-14,0.0,0.0,0.0,0.0,0.0,1e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sporomusa acidovorans,0.0,1e-05,0.0,0.0,1e-05,0.0,1e-05,0.0,1e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sporomusa aerivorans,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1e-05,0.0,0.0,0.0,0.0,0.0,0.0
Sporomusa ovata,1e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sporomusa paucivorans,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sporomusa rhizae,0.0,0.0,0.0,1e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sporosarcina sp. FSL K6-1522,0.0,0.0,0.0,1e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sporosarcina ureae,0.0,0.0,0.0,0.0,0.0,0.0,1e-05,0.0,1e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Staphylococcus aureus,0.00018,0.00024,0.00023,0.00036,0.00046,0.00063,0.00012,0.00049,0.00018,0.00017,0.00128,0.00065,0.00107,0.00103,6e-05,0.00033,0.00014,0.00027,0.00089,0.00033
Staphylococcus capitis,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Staphylococcus delphini,0.0,0.0,0.0,1e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Staphylococcus epidermidis,0.0,0.0,0.0,0.0,1e-05,0.0,0.0,0.0,0.0,0.0,0.0,1e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Stenotrophomonas geniculata,0.0,0.0,1e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Stenotrophomonas maltophilia,0.0,0.0,0.0,0.0,0.0,1e-05,0.0,1e-05,1e-05,0.0,0.0,1e-05,0.0,0.0,0.0,0.0,1e-05,0.0,0.0,0.0
Stenotrophomonas rhizophila,0.0,1e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Stieleria marina,0.0,0.0,0.0,1e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Stomatobaculum sp. F0698,1e-05,2e-05,1e-05,0.0,5e-05,3e-05,1e-05,2e-05,2e-05,1e-05,1e-05,2e-05,1e-05,1e-05,1e-05,1e-05,3e-05,1e-05,0.0,1e-05
Streptococcus acidominimus,0.0,0.0,0.0,0.0,3e-05,0.0,0.0,0.0,0.0,0.0,0.0,1e-05,0.0,0.0,0.0,0.0,3e-05,2e-05,0.0,0.0
Streptococcus agalactiae,2e-05,0.0001,9e-05,0.00015,2e-05,0.00011,0.00011,7e-05,0.00011,3e-05,2e-05,5e-05,3e-05,3e-05,7e-05,1e-05,0.00011,0.00021,1e-05,1e-05
Streptococcus alactolyticus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1e-05,0.0,0.0
Streptococcus anginosus,0.0,1e-05,1e-05,6e-05,0.00043,2e-05,0.0,1e-05,2e-05,1e-05,0.0,1e-05,0.0,2e-05,2e-05,0.0,1e-05,6e-05,0.0,0.0
Streptococcus australis,1e-05,2e-05,2e-05,4e-05,0.00036,3e-05,7e-05,2e-05,7e-05,0.0,1e-05,0.00013,0.0,2e-05,0.0,0.0,4e-05,0.0005,0.0,0.0
Streptococcus canis,0.0,1e-05,0.0,0.0,0.0,2e-05,0.0,1e-05,0.0,1e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1e-05,0.0,0.0
Streptococcus constellatus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1e-05,0.0,0.0,0.0,0.0,1e-05,0.0,0.0,0.0
Streptococcus cristatus,0.0,0.0,0.0,2e-05,3e-05,1e-05,0.0,0.0,2e-05,1e-05,0.0,1e-05,0.0,1e-05,1e-05,0.0,0.0,5e-05,0.0,0.0
Streptococcus dentalis,0.0,1e-05,0.0,9e-05,0.0003,5e-05,1e-05,1e-05,0.00019,1e-05,2e-05,0.00031,0.0,6e-05,1e-05,1e-05,0.00013,0.00198,0.0,1e-05
Streptococcus dysgalactiae,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2e-05,0.0,0.0,0.0,0.0,0.0,3e-05,0.0,0.0
Streptococcus equi,0.0,0.0,0.0,0.0,0.0,1e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3e-05,0.0,0.0
Streptococcus equinus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1e-05,0.0,0.0
Streptococcus gallolyticus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1e-05,0.0,0.0,0.0,1e-05,0.0,0.0
Streptococcus gordonii,0.0,3e-05,1e-05,9e-05,0.00025,4e-05,1e-05,1e-05,0.00033,1e-05,2e-05,8e-05,1e-05,0.0001,2e-05,3e-05,4e-05,0.00223,0.0,3e-05
Streptococcus gwangjuensis,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1e-05,0.0,0.0
Streptococcus halichoeri,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1e-05,0.0,0.0
Streptococcus halotolerans,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1e-05,0.0,0.0
Streptococcus himalayensis,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1e-05,0.0,0.0
Streptococcus ilei,0.0,2e-05,1e-05,2e-05,0.00016,3e-05,4e-05,1e-05,4e-05,0.0,0.0,5e-05,0.0,1e-05,0.0,0.0,2e-05,0.00039,0.0,0.0
Streptococcus iners,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1e-05,0.0,0.0
Streptococcus infantis,0.0,0.0,0.0,0.0,1e-05,0.0,0.0,0.0,1e-05,0.0,1e-05,1e-05,0.0,0.0,0.0,0.0,3e-05,6e-05,0.0,0.0
Streptococcus intermedius,0.0,0.0,0.0,1e-05,2e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6e-05,0.0,1e-05,1e-05,2e-05,0.0,1e-05
Streptococcus koreensis,0.0,1e-05,1e-05,0.0,7e-05,1e-05,2e-05,0.0,2e-05,0.0,0.0,2e-05,0.0,1e-05,0.0,0.0,1e-05,0.00019,0.0,0.0
Streptococcus lactarius,0.0,1e-05,0.0,3e-05,0.00011,2e-05,0.0,0.0,0.00012,0.0,1e-05,0.0001,0.0,2e-05,0.0,0.0,3e-05,0.00104,0.0,0.0
Streptococcus lingualis,0.0,3e-05,1e-05,0.00016,0.00073,0.0001,2e-05,2e-05,0.00049,1e-05,3e-05,0.00079,1e-05,0.00013,2e-05,3e-05,0.0002,0.00448,1e-05,3e-05
Streptococcus lutetiensis,1e-05,0.0,0.0,1e-05,1e-05,0.0,1e-05,0.0,0.0,0.0,0.0,3e-05,1e-05,2e-05,2e-05,0.0,1e-05,2e-05,1e-05,0.0
Streptococcus macedonicus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2e-05,0.0,0.0
Streptococcus merionis,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1e-05,0.0,0.0
Streptococcus milleri,0.0,0.0,0.0,1e-05,0.0,1e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1e-05,1e-05,0.0,0.0
Streptococcus mitis,1e-05,1e-05,1e-05,3e-05,8e-05,2e-05,2e-05,1e-05,4e-05,0.0,1e-05,1e-05,0.0,5e-05,1e-05,1e-05,1e-05,0.00024,0.0,1e-05
Streptococcus mutans,0.0,0.0,0.0,1e-05,0.00019,1e-05,0.0,0.0,8e-05,0.0,0.0,0.0,1e-05,0.0,6e-05,7e-05,4e-05,5e-05,7e-05,7e-05
Streptococcus nidrosiense,0.0,0.0,0.0,0.0,0.00034,0.0,0.0,0.0,1e-05,0.0,1e-05,0.0,0.0,0.0,0.0,0.0,0.0,8e-05,0.0,0.0
Streptococcus oralis,1e-05,1e-05,2e-05,2e-05,0.00019,4e-05,1e-05,1e-05,5e-05,0.0,1e-05,4e-05,1e-05,6e-05,1e-05,1e-05,3e-05,0.0004,0.0,1e-05
Streptococcus oriscaviae,0.0,0.0,1e-05,0.0,1e-05,0.0,0.0,1e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1e-05,0.0,0.0
Streptococcus pantholopis,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1e-05,0.0,0.0
Streptococcus parapneumoniae,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Streptococcus parasanguinis,2e-05,0.00012,2e-05,0.00078,0.00278,0.00056,7e-05,0.00013,0.0026,8e-05,0.00017,0.00292,3e-05,0.00047,0.00011,0.00016,0.00166,0.021,3e-05,0.00016
Streptococcus parasuis,1e-05,1e-05,0.0,1e-05,1e-05,1e-05,2e-05,1e-05,0.0,1e-05,0.0,0.0,1e-05,1e-05,0.0,0.0,1e-05,2e-05,0.0,0.0
Streptococcus parauberis,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1e-05,0.0,0.0
Streptococcus pasteurianus,3e-05,6e-05,2e-05,0.00017,8e-05,0.00026,3e-05,1e-05,2e-05,0.00021,2e-05,2e-05,0.00012,0.00011,4e-05,2e-05,3e-05,9e-05,3e-05,2e-05
Streptococcus phage YMC-2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1e-05,0.0,0.0
Streptococcus pluranimalium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6e-05,0.0,0.0
Streptococcus pneumoniae,1e-05,2e-05,5e-05,7e-05,0.00028,3e-05,1e-05,0.0001,1e-05,0.0,0.0,3e-05,0.0,7e-05,1e-05,1e-05,7e-05,0.0001,0.0,1e-05
Streptococcus porcinus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1e-05,0.0,0.0
Streptococcus pseudopneumoniae,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1e-05,0.0,0.0
Streptococcus pseudoporcinus,0.0,0.0,0.0,0.0,1e-05,0.0,0.0,0.0,1e-05,0.0,0.0,1e-05,0.0,0.0,0.0,0.0,0.0,1e-05,0.0,0.0
Streptococcus pyogenes,1e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6e-05,7e-05,0.0,0.0
Streptococcus ratti,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1e-05,0.0,0.0
Streptococcus rubneri,0.0,0.0,0.0,1e-05,6e-05,1e-05,1e-05,1e-05,2e-05,0.0,0.0,2e-05,0.0,0.0,0.0,0.0,1e-05,0.00017,0.0,0.0
Streptococcus ruminantium,0.0,0.0,0.0,0.0,1e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2e-05,0.0,0.0
Streptococcus salivarius,0.0001,0.00105,0.00013,0.00092,0.04126,0.00257,0.00043,0.00059,0.01309,4e-05,0.00469,0.04148,0.0003,0.00472,0.00022,0.00029,0.00464,0.03843,0.00018,0.00029
Streptococcus sanguinis,1e-05,3e-05,3e-05,1e-05,0.00035,5e-05,3e-05,1e-05,8e-05,1e-05,7e-05,2e-05,1e-05,0.00029,2e-05,3e-05,3e-05,0.00014,0.0,3e-05
Streptococcus sobrinus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1e-05,0.0,0.0
Streptococcus sp. 116-D4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1e-05,0.0,0.0
Streptococcus sp. 1643,0.0,0.0,0.0,0.0,1e-05,0.0,0.0,0.0,1e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2e-05,0.0,0.0
Streptococcus sp. A12,0.0,1e-05,2e-05,3e-05,0.00031,2e-05,5e-05,2e-05,4e-05,0.0,0.0,4e-05,0.0,1e-05,0.0,0.0,2e-05,0.00032,0.0,0.0
Streptococcus sp. CP1998,0.0,1e-05,0.0,7e-05,0.00027,4e-05,1e-05,1e-05,0.00019,0.0,1e-05,0.00025,0.0,5e-05,1e-05,1e-05,0.0001,0.00171,0.0,1e-05
Streptococcus sp. D7B5,0.0,0.0,0.0,0.0,1e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1e-05,0.0,0.0
Streptococcus sp. DTU_2020_1000888_1_SI_GRL_NUU_041A,0.0,0.0,0.0,0.0,6e-05,1e-05,0.0,0.0,1e-05,0.0,1e-05,0.0,0.0,3e-05,0.0,0.0,0.0,4e-05,0.0,0.0
Streptococcus sp. DTU_2020_1001019_1_SI_AUS_MUR_006,0.0,0.0,0.0,1e-05,2e-05,1e-05,0.0,0.0,1e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4e-05,0.0,0.0
Streptococcus sp. FDAARGOS_192,0.0,4e-05,1e-05,4e-05,0.00164,8e-05,1e-05,0.0,0.00058,0.0,7e-05,0.00119,1e-05,0.00024,1e-05,1e-05,9e-05,0.00099,1e-05,1e-05
Streptococcus sp. FDAARGOS_522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00024,0.0,0.0
Streptococcus sp. FSL K6-1323,0.0,2e-05,0.0,4e-05,0.00039,0.0002,0.0,2e-05,0.00039,2e-05,1e-05,0.00038,1e-05,0.00012,1e-05,0.0,0.00083,0.00047,1e-05,0.0
Streptococcus sp. FSL R7-0248,1e-05,3e-05,0.0,2e-05,0.00247,4e-05,2e-05,1e-05,0.00046,0.0,0.00016,0.00094,1e-05,0.0005,0.0,1e-05,0.0001,0.00114,0.0,1e-05
Streptococcus sp. FSL W7-1342,0.0,5e-05,0.0,2e-05,0.00069,0.00015,0.0,2e-05,0.00057,0.0,6e-05,0.001,1e-05,7e-05,2e-05,1e-05,0.00066,0.00096,2e-05,1e-05
Streptococcus sp. FSL W8-0197,0.0,0.0,0.0,0.0,1e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1e-05,0.0,0.0,0.0,2e-05,0.0,0.0
Streptococcus sp. HN38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1e-05,0.0,0.0,0.0
Streptococcus sp. HSISS2,0.0,1e-05,0.0,2e-05,0.00048,1e-05,0.0,0.0,9e-05,0.0,3e-05,0.00011,1e-05,3e-05,1e-05,1e-05,7e-05,0.01801,0.0,1e-05
Streptococcus sp. HSISS3,0.0,1e-05,0.0,1e-05,0.00051,3e-05,1e-05,0.0,5e-05,0.0,3e-05,6e-05,0.0,4e-05,0.0,0.0,4e-05,0.03349,1e-05,0.0
Streptococcus sp. KHUD_010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00031,0.0,0.0,0.0
Streptococcus sp. KHUD_011,0.0,0.0,0.0,0.0,1e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00011,0.0,0.0
Streptococcus sp. KS 6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4e-05,0.0,0.0,0.0
Streptococcus sp. LPB0220,0.0,2e-05,1e-05,0.00016,0.00065,8e-05,1e-05,2e-05,0.00059,2e-05,4e-05,0.00071,1e-05,0.00015,2e-05,2e-05,0.00022,0.005,1e-05,2e-05
Streptococcus sp. Marseille-Q3533,0.0,0.0,1e-05,0.0,2e-05,1e-05,0.0,0.0,2e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3e-05,0.0,0.0
Streptococcus sp. NPS 308,0.0,0.0,0.0,0.0,1e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2e-05,0.0,0.0
Streptococcus sp. SN-1,0.0,0.0,0.0,0.0,1e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2e-05,0.0,0.0
Streptococcus sp. ZY1909104,1e-05,1e-05,1e-05,1e-05,4e-05,5e-05,1e-05,1e-05,2e-05,1e-05,2e-05,2e-05,0.0,6e-05,2e-05,0.0,1e-05,7e-05,3e-05,0.0
Streptococcus sp. ZY19097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1e-05,0.0,0.0
Streptococcus sp. oral taxon 061,0.0,0.0,0.0,0.0,2e-05,1e-05,0.0,1e-05,2e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1e-05,6e-05,0.0,0.0
Streptococcus sp. oral taxon 064,0.0,0.0,0.0,0.0,1e-05,1e-05,0.0,0.0,1e-05,0.0,0.0,0.0,0.0,1e-05,0.0,0.0,1e-05,3e-05,0.0,0.0
Streptococcus sp. oral taxon 431,0.0,0.0,0.0,0.0,1e-05,1e-05,0.0,0.0,1e-05,0.0,0.0,1e-05,0.0,0.0,0.0,0.0,0.0,6e-05,0.0,0.0
Streptococcus suis,0.00012,8e-05,4e-05,0.00046,0.00014,3e-05,6e-05,0.00018,0.00014,0.0001,3e-05,0.00011,2e-05,2e-05,0.0001,5e-05,0.00022,0.00017,0.0,5e-05
Streptococcus thermophilus,0.00016,7e-05,0.00013,0.00519,0.00233,0.00111,0.0024,9e-05,0.00029,0.00013,0.00025,0.00106,0.00014,0.00011,0.00082,0.00026,0.00063,0.00412,1e-05,0.00026
Streptococcus toyakuensis,0.0,0.0,0.0,0.0,1e-05,1e-05,0.0,0.0,0.0,3e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2e-05,0.0,0.0
Streptococcus urinalis,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1e-05,0.0,0.0
Streptococcus vestibularis,0.0,2e-05,1e-05,4e-05,0.00031,5e-05,0.0,0.0,0.00014,1e-05,2e-05,0.00014,2e-05,3e-05,0.0,0.00012,0.00014,0.01127,5e-05,0.00012
Streptomyces anulatus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Streptomyces armeniacus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Streptomyces cavourensis,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Streptomyces sp. ICC1,5e-05,0.00016,0.00017,7e-05,0.00014,0.00033,4e-05,0.00024,0.0001,0.00013,0.00043,0.00033,0.00014,0.00038,2e-05,7e-05,0.00012,0.00012,0.0002,7e-05
Streptomyces sp. ICC4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3e-05,0.0,0.0,3e-05,0.0,0.0,0.0,0.0,0.0,0.0
Streptomyces sp. NBC_00273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Streptomyces sp. NBC_00304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Streptomyces sp. NBC_00872,0.0,0.0,0.0,1e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Streptomyces sp. NBC_01092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Streptomyces sp. SS7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Streptomyces sudanensis,0.0,0.0,0.0,1e-05,0.0,1e-05,0.0,1e-05,1e-05,0.0,2e-05,1e-05,2e-05,2e-05,0.0,0.0,0.0,0.0,1e-05,0.0
Streptomyces venezuelae,0.0,0.0,1e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Streptomyces vinaceusdrappus,0.0,0.0,0.0,1e-05,0.0,1e-05,0.0,0.0,1e-05,1e-05,1e-05,1e-05,2e-05,1e-05,1e-05,1e-05,2e-05,0.0,0.0,1e-05
Stutzerimonas balearica,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Stutzerimonas stutzeri,0.0,0.0,0.0,0.0,0.0,1e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
